ancestry	pleio_model	result_type	term	full_name	expected_constituent_traits	available_constituent_traits	missing_constituent_traits	comparison_complete	pleio_tested	pleio_n_genes	pleio_beta	pleio_beta_std	pleio_se	pleio_p	pleio_p_bh	pleio_bonf_threshold	pleio_bonf_sig_positive	pleio_fdr_sig_positive	ea_tested	ea_n_genes	ea_beta	ea_beta_std	ea_se	ea_p	ea_p_bh	ea_bonf_threshold	ea_bonf_sig_positive	ea_fdr_sig_positive	ea_same_beta_sign	cf_tested	cf_n_genes	cf_beta	cf_beta_std	cf_se	cf_p	cf_p_bh	cf_bonf_threshold	cf_bonf_sig_positive	cf_fdr_sig_positive	cf_same_beta_sign	mdd_tested	mdd_n_genes	mdd_beta	mdd_beta_std	mdd_se	mdd_p	mdd_p_bh	mdd_bonf_threshold	mdd_bonf_sig_positive	mdd_fdr_sig_positive	mdd_same_beta_sign	scz_tested	scz_n_genes	scz_beta	scz_beta_std	scz_se	scz_p	scz_p_bh	scz_bonf_threshold	scz_bonf_sig_positive	scz_fdr_sig_positive	scz_same_beta_sign	n_available_constituent_traits	n_missing_constituent_traits	n_constituent_bonf_sig	constituent_traits_bonf_sig	any_constituent_bonf_sig	classification_bonferroni	n_constituent_fdr_sig	constituent_traits_fdr_sig	any_constituent_fdr_sig	classification_fdr
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_CENTRAL_NERVOUS_SYSTEM_...7	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	EA;CF;SCZ	EA;CF;SCZ		True	True	161.0	0.54098	0.050417	0.13138	1.9232e-05	0.0066754664489795	2.9397930385700847e-06	False	True	True	170	0.35391	0.033369	0.10373	0.00032334	0.048669823539823	2.9396202010700218e-06	False	True	True	True	170.0	0.41551	0.03931	0.088518	1.3489e-06	0.0016387207999999	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	168.0	0.22456	0.021111	0.086613	0.0047651	0.3575051629955947	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_INTRINSIC_APOPTOTIC_SIG...9	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	EA;CF;SCZ	EA;CF;SCZ		True	True	40.0	0.82169	0.038297	0.23926	0.00029775	0.0389548615384615	2.9397930385700847e-06	False	True	True	42	0.76573	0.036008	0.1633	1.3816e-06	0.0009038320923076	2.9396202010700218e-06	True	True	True	True	42.0	0.14432	0.0068098	0.15345	0.17349	0.8760223113207548	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	42.0	0.041952	0.0019786	0.15528	0.39352	0.9969137546076884	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_LIPOXYGENASE_PATHWAY	GOBP_LIPOXYGENASE_PATHWAY	EA;CF;SCZ	EA;CF;SCZ		True	True	10.0	1.7659	0.041185	0.49633	0.00018749	0.0282199693913043	2.9397930385700847e-06	False	True	True	10	2.0709	0.04756	0.39249	6.6643e-08	0.0001133530786999	2.9396202010700218e-06	True	True	True	True	10.0	0.9224	0.021256	0.35138	0.0043352	0.2642010571428572	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	10.0	-0.13423	-0.0030918	0.33931	0.6538	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_MAMMARY_GLAND_EPITHELIA...2	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	EA;CF;SCZ	EA;CF;SCZ		True	True	24.0	1.3684	0.049425	0.34783	4.1906e-05	0.0109486005633802	2.9397930385700847e-06	False	True	True	25	1.3221	0.047989	0.26181	2.2317e-07	0.000237243658125	2.9396202010700218e-06	True	True	True	True	25.0	0.16322	0.0059446	0.22569	0.23478	0.9111622328548644	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	26.0	-0.37648	-0.013976	0.21796	0.95793	0.9991197108374684	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_MEMBRANE_DEPOLARIZATION...2	GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	EA;CF;SCZ	EA;CF;SCZ		True	True	5.0	1.8791	0.030993	0.83095	0.011874	0.3275757285945073	2.9397930385700847e-06	False	False	True	5	-0.12264	-0.0019917	0.64466	0.57544	0.9599339843290892	2.9396202010700218e-06	False	False	False	True	5.0	0.16066	0.0026182	0.55685	0.38648	0.9391067732724158	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	5.0	2.8037	0.045668	0.55733	2.4708e-07	0.000443041392	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_NEGATIVE_REGULATION_OF_...492	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	EA;CF;SCZ	EA;CF;SCZ		True	True	16.0	1.363	0.040205	0.34678	4.2533e-05	0.0109486005633802	2.9397930385700847e-06	False	True	True	17	1.1667	0.034929	0.23668	4.1603e-07	0.0003369644890476	2.9396202010700218e-06	True	True	True	True	17.0	0.34077	0.010237	0.218	0.059016	0.7154617964412812	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17.0	0.032586	0.00097842	0.22464	0.44233	0.9969137546076884	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_POSITIVE_REGULATION_OF_...889	GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	EA;CF;SCZ	EA;CF;SCZ		True	True	17.0	1.1693	0.035551	0.39161	0.0014155	0.109930703196347	2.9397930385700847e-06	False	False	True	18	0.66306	0.020425	0.31691	0.018214	0.436843823943662	2.9396202010700218e-06	False	False	True	True	17.0	1.3303	0.039962	0.26643	3.001e-07	0.0004640091636363	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	18.0	0.55227	0.017062	0.25462	0.015047	0.5896759815668203	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	1	CF	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_REGULATION_OF_MAMMARY_G...	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	EA;CF;SCZ	EA;CF;SCZ		True	True	15.0	1.6233	0.046362	0.41441	4.499e-05	0.0109486005633802	2.9397930385700847e-06	False	True	True	15	1.6075	0.045208	0.32038	2.6413e-07	0.0002642698335294	2.9396202010700218e-06	True	True	True	True	15.0	0.36084	0.010182	0.27019	0.090863	0.7982427190082644	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	15.0	-0.49126	-0.013856	0.26342	0.9689	0.9996522024491766	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_REGULATION_OF_OXIDATIVE...3	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	EA;CF;SCZ	EA;CF;SCZ		True	True	25.0	1.2883	0.04749	0.29356	5.7396e-06	0.002503054276923	2.9397930385700847e-06	False	True	True	26	1.0572	0.039132	0.1972	4.1857e-08	7.910507922222223e-05	2.9396202010700218e-06	True	True	True	True	26.0	0.25801	0.0095826	0.18312	0.07943	0.7764054252873563	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	26.0	0.17697	0.0065699	0.18502	0.16941	0.9490441606319948	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_FOLIC_ACID	GOBP_RESPONSE_TO_FOLIC_ACID	EA;CF;SCZ	EA;CF;SCZ		True	True	11.0	2.1512	0.052619	0.48185	4.0404e-06	0.00196340352	2.9397930385700847e-06	False	True	True	11	2.5053	0.06034	0.40563	3.3543e-10	1.90177629e-06	2.9396202010700218e-06	True	True	True	True	11.0	0.70951	0.017147	0.35801	0.023757	0.5159958880407125	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	11.0	0.46536	0.011241	0.35418	0.094444	0.8594403662258393	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_HYDROPEROXI...	GOBP_RESPONSE_TO_HYDROPEROXIDE	EA;CF;SCZ	EA;CF;SCZ		True	True	18.0	1.0044	0.031421	0.33382	0.0013135	0.1043925607476635	2.9397930385700847e-06	False	False	True	18	1.7259	0.053167	0.30884	1.1617e-08	3.2932258833333336e-05	2.9396202010700218e-06	True	True	True	True	18.0	0.29343	0.00907	0.25561	0.12549	0.8456156576862124	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	18.0	-0.13633	-0.0042119	0.23241	0.72126	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_SELENIUM_ION	GOBP_RESPONSE_TO_SELENIUM_ION	EA;CF;SCZ	EA;CF;SCZ		True	True	9.0	1.1945	0.02643	0.42808	0.0026357	0.1584027759717314	2.9397930385700847e-06	False	False	True	9	1.5981	0.034819	0.35197	2.8242e-06	0.00160122726	2.9396202010700218e-06	True	True	True	True	9.0	0.15577	0.0034055	0.30815	0.3066	0.9307298593054316	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	9.0	-0.18871	-0.0041236	0.29902	0.73601	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_VITAMIN_E	GOBP_RESPONSE_TO_VITAMIN_E	EA;CF;SCZ	EA;CF;SCZ		True	True	10.0	1.3197	0.030779	0.44386	0.0014755	0.111844608	2.9397930385700847e-06	False	False	True	10	1.72	0.039499	0.34437	2.976e-07	0.0002664146526315	2.9396202010700218e-06	True	True	True	True	10.0	0.45241	0.010425	0.30049	0.066097	0.7355210137165251	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	10.0	-0.71074	-0.01637	0.30142	0.99081	0.9998278573949876	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_SUBPALLIUM_DEVELOPMENT	GOBP_SUBPALLIUM_DEVELOPMENT	EA;CF;SCZ	EA;CF;SCZ		True	True	26.0	1.2787	0.048069	0.35508	0.00015878	0.0262781856310679	2.9397930385700847e-06	False	True	True	26	0.83292	0.03083	0.27119	0.0010671	0.1008350216666666	2.9396202010700218e-06	False	False	True	True	26.0	0.79778	0.029631	0.24352	0.00052749	0.0846372633962264	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	26.0	1.238	0.045959	0.23209	4.8641e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING	EA;CF;SCZ	EA;CF;SCZ		True	True	709.0	0.21948	0.042275	0.060324	0.00013759	0.0241250589690721	2.9397930385700847e-06	False	True	True	719	0.20003	0.038215	0.048138	1.6318e-05	0.0061946778	2.9396202010700218e-06	False	True	True	True	715.0	0.16566	0.031668	0.040594	2.2534e-05	0.0098271351794871	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	713.0	0.18798	0.03587	0.040431	1.6776e-06	0.0015851456	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_AXON	GOCC_AXON	EA;CF;SCZ	EA;CF;SCZ		True	True	594.0	0.23532	0.041622	0.065987	0.00018161	0.0282199693913043	2.9397930385700847e-06	False	True	True	601	0.13981	0.0245	0.052649	0.0039628	0.2141838076190476	2.9396202010700218e-06	False	False	True	True	600.0	0.13392	0.023526	0.044862	0.0014193	0.1357015344262295	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	600.0	0.21344	0.037479	0.044436	7.8644e-07	0.0009554122514285	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_CELL_BODY	GOCC_CELL_BODY	EA;CF;SCZ	EA;CF;SCZ		True	True	525.0	0.21215	0.035344	0.068148	0.00092747	0.0852670797837837	2.9397930385700847e-06	False	False	True	533	0.095945	0.015863	0.054599	0.039446	0.5788930232959447	2.9396202010700218e-06	False	False	True	True	531.0	0.088399	0.014637	0.046038	0.027429	0.5558238668252081	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	530.0	0.20728	0.034273	0.045367	2.4689e-06	0.0021373953599999	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE	EA;CF;SCZ	EA;CF;SCZ		True	True	38.0	0.6795	0.03087	0.25985	0.0044661	0.2092546247933884	2.9397930385700847e-06	False	False	True	38	0.53981	0.024148	0.20845	0.0048082	0.2363661092485549	2.9396202010700218e-06	False	False	True	True	38.0	0.87254	0.039166	0.18751	1.6459e-06	0.0017495917	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	38.0	0.38703	0.017364	0.1803	0.015922	0.5979339956043955	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	1	CF	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_LEWY_BODY	GOCC_LEWY_BODY	EA;CF;SCZ	EA;CF;SCZ		True	True	8.0	1.3895	0.028987	0.42611	0.00055645	0.0614552051948051	2.9397930385700847e-06	False	False	True	8	2.1845	0.044874	0.38907	9.9922e-09	3.2932258833333336e-05	2.9396202010700218e-06	True	True	True	True	8.0	0.70424	0.014516	0.34186	0.019707	0.4919601407624633	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	8.0	0.20174	0.0041564	0.32519	0.26751	0.9969137546076884	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_L_TYPE_VOLTAGE_GATED_CA...	GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	EA;CF;SCZ	EA;CF;SCZ		True	True	12.0	2.2999	0.058757	0.52238	5.3789e-06	0.0024074824	2.9397930385700847e-06	False	True	True	12	1.1823	0.029741	0.41779	0.0023314	0.1559864284046692	2.9396202010700218e-06	False	False	True	True	12.0	0.99772	0.025184	0.35982	0.0027816	0.2093338619469026	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	12.0	1.8006	0.045428	0.35521	2.0204e-07	0.00042953704	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_NEURON_SPINE	GOCC_NEURON_SPINE	EA;CF;SCZ	EA;CF;SCZ		True	True	170.0	0.45013	0.043096	0.1231	0.00012815	0.0229428968421052	2.9397930385700847e-06	False	True	True	170	0.30649	0.028898	0.096977	0.00078902	0.0847888150617284	2.9396202010700218e-06	False	False	True	True	170.0	0.45804	0.043334	0.083475	2.0709e-08	8.8054668e-05	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	170.0	0.24987	0.023628	0.08216	0.0011799	0.1605419135999999	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	1	CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOMF_HIGH_VOLTAGE_GATED_CALC...	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	EA;CF;SCZ	EA;CF;SCZ		True	True	23.0	1.4961	0.052901	0.36964	2.6002e-05	0.0081896669629629	2.9397930385700847e-06	False	True	True	23	1.0934	0.038067	0.30496	0.0001688	0.030222307368421	2.9396202010700218e-06	False	True	True	True	23.0	0.96491	0.03371	0.26106	0.00010978	0.0306590111475409	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	23.0	1.1833	0.041318	0.25174	1.3089e-06	0.0013095159529411	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOMF_VOLTAGE_GATED_CALCIUM_C...2	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	EA;CF;SCZ	EA;CF;SCZ		True	True	5.0	2.6754	0.044128	0.83594	0.00068728	0.070417218313253	2.9397930385700847e-06	False	False	True	5	0.42246	0.0068612	0.64482	0.25619	0.8857053952448689	2.9396202010700218e-06	False	False	True	True	5.0	0.77438	0.01262	0.56099	0.083742	0.7849140517336269	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	5.0	2.7269	0.044418	0.55991	5.6227e-07	0.0007356221661538	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	NIKOLSKY_BREAST_CANCER_16Q24...	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	EA;CF;SCZ	EA;CF;SCZ		True	True	52.0	0.37934	0.020152	0.38138	0.15996	0.754140753880266	2.9397930385700847e-06	False	False	True	52	-0.14336	-0.0074994	0.29878	0.68432	0.9755813520962084	2.9396202010700218e-06	False	False	False	True	52.0	-0.22818	-0.011977	0.24645	0.82274	0.9861454936761932	2.9397930385700847e-06	False	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	52.0	1.3407	0.070337	0.25289	5.819e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	SCZ_3TRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_12_EIC...	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;SCZ	EA;CF;SCZ		True	True	7.0	2.0663	0.040323	0.57385	0.00015914	0.0262781856310679	2.9397930385700847e-06	False	True	True	7	2.0411	0.039221	0.40834	2.9143e-07	0.0002664146526315	2.9396202010700218e-06	True	True	True	True	7.0	0.58427	0.011266	0.35575	0.050264	0.6784842158730159	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	7.0	-0.21232	-0.0040918	0.42875	0.68977	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_15_EIC...	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;SCZ	EA;CF;SCZ		True	True	6.0	2.142	0.038702	0.62322	0.00029474	0.0388599838759689	2.9397930385700847e-06	False	True	True	6	2.1188	0.037695	0.42836	3.8163e-07	0.0003245572335	2.9396202010700218e-06	True	True	True	True	6.0	0.52539	0.0093789	0.37223	0.079062	0.7764054252873563	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	6.0	-0.39887	-0.007117	0.45921	0.80746	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_5_EICO...	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	EA;CF;SCZ	EA;CF;SCZ		True	True	9.0	2.2258	0.04925	0.54232	2.038e-05	0.006820208	2.9397930385700847e-06	False	True	True	9	1.8059	0.039346	0.39043	1.8819e-06	0.0011855273	2.9396202010700218e-06	True	True	True	True	9.0	0.81805	0.017884	0.32116	0.005434	0.2962226666666666	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	9.0	-0.079058	-0.0017275	0.38993	0.58033	0.9969137546076884	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	VERHAAK_GLIOBLASTOMA_PRONEUR...	VERHAAK_GLIOBLASTOMA_PRONEURAL	EA;CF;SCZ	EA;CF;SCZ		True	True	153.0	0.52379	0.047597	0.13573	5.714e-05	0.0127873305263157	2.9397930385700847e-06	False	True	True	156	0.29533	0.026684	0.10309	0.0020891	0.1465074397540983	2.9396202010700218e-06	False	False	True	True	155.0	0.43927	0.039698	0.087469	2.5827e-07	0.0004640091636363	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	155.0	0.23421	0.021156	0.090021	0.0046424	0.3538495502222222	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	1	CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	WP_NICOTINE_EFFECT_ON_CHROMA...	WP_NICOTINE_EFFECT_ON_CHROMAFFIN_CELLS	EA;CF;SCZ	EA;CF;SCZ		True	True	4.0	1.9249	0.028398	0.93795	0.02008	0.3972064405997693	2.9397930385700847e-06	False	False	True	4	-0.34407	-0.0049982	0.50059	0.75406	0.9820708276548504	2.9396202010700218e-06	False	False	False	True	4.0	0.13591	0.0019811	0.46485	0.385	0.9389274447949528	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	4.0	2.6691	0.038887	0.58467	2.5134e-06	0.0021373953599999	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EAS	FOURTRAIT	competitive_gene_set	GOBP_MITOCHONDRIAL_ELECTRON_...3	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_SUCCINATE_TO_UBIQUINONE	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	5.0	0.013271	0.00022207	0.56085	0.49056	0.9672339692024824	2.9411764705882355e-06	False	False	True	5	-0.1365	-0.0022225	0.29716	0.677	0.99999	2.9396202010700218e-06	False	False	False	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	5.0	1.5845	0.025789	0.31229	1.9716e-07	0.0033508863933333	2.9396202010700218e-06	True	True	True	True	5.0	0.21952	0.0035446	0.3579	0.26982	1.0	2.9396202010700218e-06	False	False	True	3	1	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EAS	FOURTRAIT	competitive_gene_set	GOMF_INTERLEUKIN_6_RECEPTOR_...	GOMF_INTERLEUKIN_6_RECEPTOR_BINDING	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	6.0	-0.24524	-0.0044953	0.54967	0.67225	0.9928112240465642	2.9411764705882355e-06	False	False	True	6	0.2078	0.0037062	0.39599	0.29988	0.99999	2.9396202010700218e-06	False	False	False	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	6.0	1.543	0.027511	0.31747	5.9102e-07	0.0033508863933333	2.9396202010700218e-06	True	True	False	True	6.0	0.13223	0.0023389	0.40255	0.37128	1.0	2.9396202010700218e-06	False	False	False	3	1	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EAS	FOURTRAIT	competitive_gene_set	WP_MITOCHONDRIAL_COMPLEX_II_...	WP_MITOCHONDRIAL_COMPLEX_II_ASSEMBLY	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	7.0	-0.086444	-0.0017115	0.45201	0.57583	0.9798348844190934	2.9411764705882355e-06	False	False	True	7	-0.27081	-0.0052169	0.2765	0.83631	0.99999	2.9396202010700218e-06	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	7.0	1.3861	0.026693	0.28468	5.6572e-07	0.0033508863933333	2.9396202010700218e-06	True	True	False	True	8.0	0.1627	0.0033229	0.30845	0.29893	1.0	2.9396202010700218e-06	False	False	False	3	1	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EAS	MDD_3TRAIT	competitive_gene_set	GOBP_MITOCHONDRIAL_ELECTRON_...3	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_SUCCINATE_TO_UBIQUINONE	EA;CF;MDD	EA;MDD	CF	False	True	5.0	0.37545	0.0062827	0.57253	0.25599	1.0	2.9411764705882355e-06	False	False	True	5	-0.1365	-0.0022225	0.29716	0.677	0.99999	2.9396202010700218e-06	False	False	False	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	5.0	1.5845	0.025789	0.31229	1.9716e-07	0.0033508863933333	2.9396202010700218e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EAS	MDD_3TRAIT	competitive_gene_set	GOMF_INTERLEUKIN_6_RECEPTOR_...	GOMF_INTERLEUKIN_6_RECEPTOR_BINDING	EA;CF;MDD	EA;MDD	CF	False	True	6.0	0.19673	0.0036061	0.56113	0.36295	1.0	2.9411764705882355e-06	False	False	True	6	0.2078	0.0037062	0.39599	0.29988	0.99999	2.9396202010700218e-06	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	6.0	1.543	0.027511	0.31747	5.9102e-07	0.0033508863933333	2.9396202010700218e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	MDD	True	constituent_only	1	MDD	True	constituent_only
